id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
23;3;1041.9167;40.0000;1000.0000;0.0000;0.0000;1.9167;14 21 23
24;4;1042.4375;40.0000;1000.0000;0.0000;0.0000;2.4375;0 10 14 21
27;1;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;12
28;1;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;21
29;2;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;14 21
3;4;1042.3125;40.0000;1000.0000;0.0000;0.0000;2.3125;10 14 21 23
31;8;1041.6562;40.0000;1000.0000;0.0000;0.0000;1.6562;0 3 7 9 15 21 27 29
32;2;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;14 21
33;3;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;14 21 23
34;4;1041.6875;40.0000;1000.0000;0.0000;0.0000;1.6875;0 14 21 24
35;1;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;12
36;4;1041.9375;40.0000;1000.0000;0.0000;0.0000;1.9375;4 5 13 21
37;4;1042.4375;40.0000;1000.0000;0.0000;0.0000;2.4375;10 12 14 21
41;4;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;0 17 19 24
42;8;1041.3438;40.0000;1000.0000;0.0000;0.0000;1.3438;0 7 11 14 17 19 21 24
45;1;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;14
46;6;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;0 2 5 7 13 24
48;10;1042.7000;40.0000;1000.0000;0.0000;0.0000;2.7000;0 7 10 12 14 17 19 21 24 27
49;2;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;10 12
5;4;1041.9375;40.0000;1000.0000;0.0000;0.0000;1.9375;10 12 14 21
53;2;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;21 23
54;9;1042.4444;40.0000;1000.0000;0.0000;0.0000;2.4444;7 10 12 14 15 21 23 24 27
56;9;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;0 7 8 12 14 19 21 24 30
57;4;1042.6875;40.0000;1000.0000;0.0000;0.0000;2.6875;15 21 22 27
58;3;1041.5833;40.0000;1000.0000;0.0000;0.0000;1.5833;14 21 23
59;1;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;21
6;4;1042.5000;40.0000;1000.0000;0.0000;0.0000;2.5000;10 14 15 27
61;4;1042.6250;40.0000;1000.0000;0.0000;0.0000;2.6250;10 14 21 27
62;5;1042.6500;40.0000;1000.0000;0.0000;0.0000;2.6500;10 14 15 17 21
63;5;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;7 12 14 17 24
65;8;1042.6875;40.0000;1000.0000;0.0000;0.0000;2.6875;0 8 10 12 14 17 21 24
67;3;1042.0833;40.0000;1000.0000;0.0000;0.0000;2.0833;10 14 21
68;1;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;12
7;1;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;23
71;4;1042.1875;40.0000;1000.0000;0.0000;0.0000;2.1875;7 12 19 21
72;9;1042.3611;40.0000;1000.0000;0.0000;0.0000;2.3611;0 6 7 14 15 17 19 21 24
74;4;1042.0625;40.0000;1000.0000;0.0000;0.0000;2.0625;10 12 14 21
76;4;1042.5625;40.0000;1000.0000;0.0000;0.0000;2.5625;10 14 19 21
77;4;1042.3125;40.0000;1000.0000;0.0000;0.0000;2.3125;0 10 14 21
79;1;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;10
80;3;1042.4167;40.0000;1000.0000;0.0000;0.0000;2.4167;0 10 21
81;4;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;0 17 19 24
82;4;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;12 14 17 24
83;4;1041.8125;40.0000;1000.0000;0.0000;0.0000;1.8125;8 11 25 30
84;2;1042.3750;40.0000;1000.0000;0.0000;0.0000;2.3750;21 23
85;10;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;0 7 9 12 17 19 21 24 27 30
88;4;1042.1875;40.0000;1000.0000;0.0000;0.0000;2.1875;10 12 14 21
89;5;1042.1500;40.0000;1000.0000;0.0000;0.0000;2.1500;10 12 14 21 23
90;4;1042.3125;40.0000;1000.0000;0.0000;0.0000;2.3125;15 21 25 27
91;2;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;8 21
92;7;1042.8929;40.0000;1000.0000;0.0000;0.0000;2.8929;9 10 15 21 23 25 27
95;3;1042.5833;40.0000;1000.0000;0.0000;0.0000;2.5833;10 15 27
96;3;1042.6667;40.0000;1000.0000;0.0000;0.0000;2.6667;10 21 23
97;6;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;0 6 11 15 21 27
99;4;1041.9375;40.0000;1000.0000;0.0000;0.0000;1.9375;5 15 21 27
