id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
63;4;41.4958;34.0000;0.3333;0.0000;5.1000;2.0625;11 23 26 33
65;7;49.6226;34.0000;1.5000;0.9583;10.2000;2.9643;7 11 19 20 26 28 36
67;4;42.8700;34.0000;1.1667;0.1033;5.1000;2.5000;13 21 26 36
68;3;40.6000;34.0000;0.1667;0.0000;5.1000;1.3333;14 24 32
7;4;44.0583;34.0000;2.3333;0.0000;5.1000;2.6250;11 19 26 28
71;4;45.7525;34.0000;2.1667;1.2983;5.1000;3.1875;11 23 26 28
72;7;50.8495;34.0000;2.6667;0.8400;10.2000;3.1429;7 11 19 23 26 28 36
74;5;44.9500;34.0000;1.2500;0.0000;6.8000;2.9000;7 17 26 36 37
76;4;43.9892;34.0000;1.0000;0.5767;5.1000;3.3125;7 19 26 33
77;4;44.6417;34.0000;2.6667;0.0000;5.1000;2.8750;11 19 26 28
79;4;41.9125;34.0000;0.5000;0.0000;5.1000;2.3125;11 21 26 38
80;4;43.3292;34.0000;1.1667;0.0000;5.1000;3.0625;7 19 26 36
81;4;41.4750;34.0000;0.0000;0.0000;5.1000;2.3750;16 19 26 32
82;3;41.3500;34.0000;0.3333;0.0000;5.1000;1.9167;11 22 30
83;9;62.8694;34.0000;3.8750;7.3333;15.3000;2.3611;1 7 11 19 23 26 28 34 36
84;7;49.7662;34.0000;1.8333;0.8400;10.2000;2.8929;7 11 19 23 26 28 36
85;10;59.7767;34.0000;1.3333;5.7933;17.0000;1.6500;1 7 11 19 26 28 33 34 36 37
88;4;45.0167;34.0000;2.6667;0.0000;5.1000;3.2500;11 19 26 28
89;7;50.0021;34.0000;2.1667;0.7783;10.2000;2.8571;7 11 19 26 28 36 37
90;4;44.4475;34.0000;1.8333;0.5767;5.1000;2.9375;7 19 26 33
91;4;43.8442;34.0000;2.0000;0.8067;5.1000;1.9375;8 19 26 28
92;8;62.1875;34.0000;2.5000;9.0250;13.6000;3.0625;1 7 11 19 23 26 28 36
95;4;42.9125;34.0000;1.0000;0.0000;5.1000;2.8125;6 19 26 30
96;7;52.5379;34.0000;4.1667;0.7783;10.2000;3.3929;7 11 19 26 28 36 37
97;9;60.1481;34.0000;0.9375;7.2717;15.3000;2.6389;1 7 11 19 26 28 34 36 37
99;4;43.0167;34.0000;1.6667;0.0000;5.1000;2.2500;11 19 26 28
